topology,tm_index,action,selected_K,k_paths,our_method_MLU,path_LP_opt_MLU,strict_full_mcf_MLU,path_LP_PR,strict_full_mcf_PR,DB,decision_ms,mcf_status,condition_compliant
sprintlink,248,KEEP_PREVIOUS_ROUTING,0,8,0.9072830622573124,0.7412224142154729,0.7412224142154727,0.8169693065484083,0.8169693065484082,0.0,10.4,Optimal,True
sprintlink,249,KEEP_PREVIOUS_ROUTING,0,8,0.8977905887010723,0.7324337495345788,0.7324337495345787,0.8158180301202171,0.8158180301202169,0.0,10.4,Optimal,True
sprintlink,250,KEEP_PREVIOUS_ROUTING,0,8,0.8553759789845164,0.695903990179335,0.6959039901793349,0.8135650372196528,0.8135650372196526,0.0,11.4,Optimal,True
sprintlink,251,KEEP_PREVIOUS_ROUTING,0,8,0.8404690828671039,0.6852204686871364,0.6852204686871363,0.8152833728870005,0.8152833728870004,0.0,12.0,Optimal,True
sprintlink,252,EMERGENCY,50,8,0.8070403314299047,0.665291320221382,0.665291320221382,0.8243594456334377,0.8243594456334377,0.0043036318836171,92.0,Optimal,True
sprintlink,253,KEEP_PREVIOUS_ROUTING,0,8,0.7917151688027336,0.648205065271726,0.648205065271726,0.8187351850943694,0.8187351850943694,0.0,10.7,Optimal,True
sprintlink,254,KEEP_PREVIOUS_ROUTING,0,8,0.787454256907442,0.643051109050278,0.6430511090502778,0.8166202714754804,0.8166202714754802,0.0,10.6,Optimal,True
sprintlink,255,KEEP_PREVIOUS_ROUTING,0,8,0.7690593182624748,0.6341581963917441,0.6341581963917441,0.8245894449656875,0.8245894449656875,0.0,10.6,Optimal,True
sprintlink,256,KEEP_PREVIOUS_ROUTING,0,8,0.7679254831704257,0.6199325830116171,0.6199325830116171,0.8072822123992928,0.8072822123992928,0.0,10.6,Optimal,True
sprintlink,257,KEEP_PREVIOUS_ROUTING,0,8,0.7553955322573412,0.6162576883449634,0.6162576883449633,0.8158079602395932,0.8158079602395931,0.0,11.8,Optimal,True
sprintlink,258,KEEP_PREVIOUS_ROUTING,0,8,0.740016047386208,0.6043406122315381,0.604340612231538,0.8166587932330851,0.816658793233085,0.0,10.8,Optimal,True
sprintlink,259,KEEP_PREVIOUS_ROUTING,0,8,0.7455134393397694,0.6006680953805852,0.6006680953805851,0.8057106199353562,0.8057106199353561,0.0,10.8,Optimal,True
sprintlink,260,KEEP_PREVIOUS_ROUTING,0,8,0.7169775938850849,0.5870007186210635,0.5870007186210634,0.8187155688370735,0.8187155688370733,0.0,10.9,Optimal,True
sprintlink,261,KEEP_PREVIOUS_ROUTING,0,8,0.713841023881259,0.5811464870391415,0.5811464870391415,0.8141119207178124,0.8141119207178124,0.0,10.8,Optimal,True
sprintlink,262,KEEP_PREVIOUS_ROUTING,0,8,0.7220490345651369,0.5876811072651419,0.5876811072651418,0.8139074759916828,0.8139074759916826,0.0,10.8,Optimal,True
sprintlink,263,EMERGENCY,50,8,0.7173920748703158,0.5826478334264134,0.5826478334264134,0.8121748954806054,0.8121748954806054,0.0042647800357035,94.8,Optimal,True
sprintlink,264,KEEP_PREVIOUS_ROUTING,0,8,0.7349374456234969,0.5931627871420115,0.5931627871420114,0.8070928902510766,0.8070928902510763,0.0,10.7,Optimal,True
sprintlink,265,KEEP_PREVIOUS_ROUTING,0,8,0.7165996527712621,0.5786043080555248,0.5786043080555248,0.8074303494537342,0.8074303494537342,0.0,10.7,Optimal,True
sprintlink,266,EMERGENCY,50,8,0.7106005405591491,0.5745744047746288,0.5745744047746287,0.8085758059267931,0.808575805926793,0.0010503575415319,92.9,Optimal,True
sprintlink,267,EMERGENCY,50,8,0.7125905679748106,0.5728923862413674,0.5728923862413673,0.803957296080319,0.8039572960803187,0.0028988002941511,93.3,Optimal,True
sprintlink,268,KEEP_PREVIOUS_ROUTING,0,8,0.7032419921007493,0.5658491141442356,0.5658491141442356,0.8046293032842238,0.8046293032842238,0.0,10.8,Optimal,True
sprintlink,269,EMERGENCY,50,8,0.7009337617721019,0.5712369359210124,0.5712369359210123,0.8149656459360871,0.814965645936087,0.0037163415980726,92.6,Optimal,True
sprintlink,270,KEEP_PREVIOUS_ROUTING,0,8,0.7003599552166636,0.5641050718919689,0.5641050718919688,0.8054502084109837,0.8054502084109835,0.0,10.7,Optimal,True
sprintlink,271,KEEP_PREVIOUS_ROUTING,0,8,0.7224400784882415,0.5821293145015872,0.5821293145015871,0.8057821428176233,0.8057821428176232,0.0,10.6,Optimal,True
sprintlink,272,EMERGENCY,50,8,0.7105363977296887,0.5747459266128382,0.5747459266128381,0.8088901968277357,0.8088901968277356,0.00339214725089,94.1,Optimal,True
sprintlink,273,EMERGENCY,50,8,0.7130008667141112,0.5804139320247458,0.5804139320247457,0.8140437959067331,0.8140437959067329,0.0007055306656759,93.9,Optimal,True
